# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 16 20:49:11 2026
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%'
# CONSTRAINT:  and pl_orbper < 10
# CONSTRAINT:  and pl_rade > 8)
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
Kepler-686 b,Transit,1.59474546300,0.00000011300,-0.00000011300,0,0.0258000000,,,0,12.15000000,1.97000000,-1.01000000,0,,,,,2132.9030,230.1790,-203.8470,0,1539.00,,,0,5649.00,155.14,-112.79,0,0.920000,0.149000,-0.076000,0,0.940000,0.056000,-0.061000,0,-0.0700,0.1520,-0.1840,0,4.490000,0.060000,-0.128000,0
TOI-169 b,Transit,2.25544770000,0.00000630000,-0.00000630000,0,0.0352400000,0.0006900000,-0.0007900000,0,12.17297400,0.90792900,-0.53803200,0,251.40353000,20.34112000,-19.06980000,0,1443.0000,73.0000,-66.0000,0,1715.00,22.00,-20.00,0,5880.00,54.00,-49.00,0,1.288000,0.020000,-0.019000,0,1.147000,0.069000,-0.075000,0,0.2400,0.0900,-0.0900,0,4.278000,0.029000,-0.033000,0
WASP-5 b,Transit,1.62842790000,0.00000220000,-0.00000490000,0,0.0267000000,0.0012000000,-0.0008000000,0,12.18400000,0.76200000,-0.79600000,0,502.15000000,41.32000000,-31.78000000,0,1559.4762,,,0,1706.00,52.00,-48.00,0,5700.00,100.00,-100.00,0,1.029000,0.056000,-0.069000,0,0.960000,0.130000,-0.090000,0,0.0900,0.0900,-0.0900,0,4.395000,0.043000,-0.040000,0
Kepler-723 b,Transit,4.08227506800,0.00000023000,-0.00000023000,0,0.0479000000,,,0,12.19000000,1.58000000,-0.79000000,0,,,,,251.4800,170.1700,-61.3800,0,1016.00,,,0,5539.00,75.49,-85.21,0,0.890000,0.115000,-0.058000,0,0.920000,0.043000,-0.046000,0,0.0000,0.1360,-0.1780,0,4.510000,0.047000,-0.115000,0
Kepler-1976 b,Transit Timing Variations,4.95931924400,0.00000051500,-0.00000051500,0,0.0565000000,,,0,12.21000000,1.96000000,-1.46000000,0,,,,,349.4000,146.5200,-93.2100,0,1103.00,,,0,5712.00,77.00,-77.00,0,1.082000,0.173000,-0.130000,0,0.976000,0.073000,-0.055000,0,0.1000,0.1500,-0.1500,0,4.359000,0.110000,-0.110000,0
HAT-P-31 b,Transit,5.00542000000,0.00009100000,-0.00009100000,0,0.0610000000,0.0013000000,-0.0011000000,0,12.21781000,1.68135000,-1.68135000,0,721.47410000,266.97720000,-266.97720000,0,746.9025,,,0,1450.00,230.00,-110.00,0,6065.00,100.00,-100.00,0,1.390000,0.110000,-0.110000,0,1.310000,0.730000,-0.730000,0,0.1500,,,0,4.260000,0.120000,-0.120000,0
NGTS-8 b,Transit,2.49970000000,0.00001000000,-0.00001000000,0,0.0350000000,0.0010000000,-0.0010000000,0,12.21781000,0.33627000,-0.33627000,0,295.58190000,12.71320000,-9.53490000,0,503.0000,33.0000,-33.0000,0,1345.00,19.00,-19.00,0,5241.00,50.00,-50.00,0,0.980000,0.020000,-0.020000,0,0.890000,0.050000,-0.040000,0,0.2400,0.0900,-0.0900,0,4.410000,0.030000,-0.030000,0
WASP-138 b,Transit,3.63443300000,0.00000500000,-0.00000500000,0,0.0494000000,0.0007000000,-0.0007000000,0,12.21781000,0.56045000,-0.56045000,0,387.75260000,25.42640000,-25.42640000,0,1133.7300,,,0,1590.00,31.00,-31.00,0,6272.00,96.00,-96.00,0,1.360000,0.050000,-0.050000,0,1.220000,0.050000,-0.050000,0,-0.0900,0.1000,-0.1000,0,4.250000,0.020000,-0.020000,0
WASP-160 B b,Transit,3.76849520000,0.00000350000,-0.00000350000,0,0.0452000000,0.0012000000,-0.0012000000,0,12.21781000,0.52682300,-0.45956900,0,88.35674000,13.98452000,-14.30235000,0,210.5750,,,0,1119.00,25.00,-23.00,0,5298.00,99.00,-99.00,0,0.868000,0.031000,-0.028000,0,0.870000,0.071000,-0.068000,0,0.2700,0.1000,-0.1000,0,4.495460,0.086534,-0.086534,0
CoRoT-14 b,Transit,1.51214000000,0.00013000000,-0.00013000000,0,0.0270000000,0.0020000000,-0.0020000000,0,12.22000000,0.78000000,-0.78000000,0,2415.40000000,190.70000000,-190.70000000,0,,,,,1952.00,66.00,-66.00,0,6035.00,100.00,-100.00,0,1.210000,0.080000,-0.080000,0,1.130000,0.090000,-0.090000,0,0.0500,0.1500,-0.1500,0,4.350000,0.150000,-0.150000,0
Kepler-426 b,Transit,3.21751883000,0.00000019000,-0.00000019000,0,0.0414000000,0.0010000000,-0.0010000000,0,12.22000000,0.34000000,-0.34000000,0,108.06000000,25.43000000,-25.43000000,0,410.7230,18.5800,-17.6860,0,1300.00,20.00,-20.00,0,5725.00,90.00,-90.00,0,0.920000,0.020000,-0.020000,0,0.910000,0.060000,-0.060000,0,-0.2100,0.0800,-0.0800,0,4.471000,0.011000,-0.011000,0
Kepler-44 b,Transit,3.24672930000,0.00000300000,-0.00000300000,0,0.0446000000,0.0011000000,-0.0011000000,0,12.22000000,0.78000000,-0.78000000,0,317.82000000,31.78000000,-31.78000000,0,1109.2230,76.8230,-70.7460,0,1544.00,47.00,-47.00,0,5800.00,100.00,-100.00,0,1.350000,0.080000,-0.080000,0,1.120000,0.080000,-0.080000,0,0.1500,0.1000,-0.1000,0,4.220000,0.040000,-0.040000,0
TOI-3364 b,Transit,5.87689180000,0.00000690000,-0.00000690000,0,0.0675000000,0.0011000000,-0.0016000000,0,12.22899794,0.42594127,-0.35868738,0,530.77343969,38.13940884,-41.31769291,0,425.0000,31.0000,-27.0000,0,1264.00,22.00,-21.00,0,5706.00,95.00,-91.00,0,1.419000,0.036000,-0.030000,0,1.186000,0.059000,-0.083000,0,0.3870,0.0720,-0.0810,0,4.209000,0.020000,-0.033000,0
TOI-559 b,Transit,6.98390950000,0.00000510000,-0.00000510000,0,0.0723000000,0.0013000000,-0.0013000000,0,12.22899794,0.31385146,-0.28022452,0,1910.14872607,76.27881768,-73.10053361,0,404.9150,,,0,1180.00,18.00,-16.00,0,5925.00,85.00,-76.00,0,1.233000,0.028000,-0.026000,0,1.026000,0.057000,-0.057000,0,-0.0690,0.0650,-0.0790,0,4.268000,0.024000,-0.028000,0
OGLE-TR-113 b,Transit,1.43247520000,,,0,0.0228900000,0.0001600000,-0.0001500000,0,12.25100000,0.31400000,-0.21300000,0,400.44900000,50.85100000,-50.85100000,0,528.4147,,,0,1342.00,22.00,-22.00,0,4790.00,75.00,-75.00,0,0.774000,0.020000,-0.011000,0,0.779000,0.017000,-0.015000,0,0.0900,0.0800,-0.0800,0,4.552000,0.009000,-0.017000,0
TOI-2382 b,Transit,4.66120610000,0.00000320000,-0.00000320000,0,0.0590000000,0.0010000000,-0.0010000000,0,12.25141591,0.85188253,-0.57165802,0,235.19302118,79.45710175,-79.45710175,0,689.0000,30.0000,-27.0000,0,1426.00,15.00,-14.00,0,6033.00,81.00,-83.00,0,1.417000,0.041000,-0.038000,0,1.260000,0.064000,-0.065000,0,0.2490,0.0730,-0.0740,0,4.235000,0.033000,-0.036000,0
TOI-3976 A b,Transit,6.60766200000,0.00001600000,-0.00001500000,0,0.0743000000,0.0013000000,-0.0014000000,0,12.27383387,0.40352331,-0.39231432,0,55.61997123,11.75965106,-11.44182265,0,469.0000,23.0000,-20.0000,0,1295.00,16.00,-14.00,0,5975.00,70.00,-69.00,0,1.501000,0.039000,-0.038000,0,1.254000,0.067000,-0.072000,0,0.1820,0.0780,-0.0790,0,4.183000,0.034000,-0.035000,0
HATS-58 A b,Transit,4.21808960000,0.00000890000,-0.00000890000,0,0.0579800000,0.0005700000,-0.0005700000,0,12.27385500,0.69495800,-0.69495800,0,327.36490000,73.10090000,-73.10090000,0,382.7103,,,0,1721.00,34.00,-34.00,0,7175.00,54.00,-54.00,0,1.433000,0.059000,-0.059000,0,1.461000,0.043000,-0.043000,0,,,,,4.292000,0.028000,-0.028000,0
Qatar-3 b,Transit,2.50792040000,,,0,0.0378300000,0.0006900000,-0.0006900000,0,12.28506400,1.56926000,-1.56926000,0,1369.84730000,149.38010000,-149.38010000,0,1330.0000,287.0000,-287.0000,0,1681.00,84.00,-84.00,0,6007.00,52.00,-52.00,0,1.272000,0.140000,-0.140000,0,1.145000,0.064000,-0.064000,0,-0.0410,0.0810,-0.0810,0,4.286000,0.079000,-0.079000,0
WASP-170 b,Transit,2.34478022000,0.00000360000,-0.00000360000,0,0.0337000000,0.0018000000,-0.0018000000,0,12.28506400,0.95276500,-0.95276500,0,508.52800000,63.56600000,-63.56600000,0,680.0000,170.0000,-180.0000,0,1422.00,42.00,-42.00,0,5600.00,150.00,-150.00,0,0.938000,0.056000,-0.061000,0,0.930000,0.150000,-0.150000,0,0.2200,0.0900,-0.0900,0,4.466000,0.031000,-0.031000,0
TOI-3919 b,Transit,7.43323400000,0.00001400000,-0.00001400000,0,0.0795000000,0.0014000000,-0.0016000000,0,12.31866979,0.58286700,-0.56044903,0,1233.17421916,73.10053361,-73.10053361,0,184.3220,,,0,1198.00,15.00,-14.00,0,6100.00,110.00,-110.00,0,1.319000,0.052000,-0.048000,0,1.208000,0.067000,-0.070000,0,0.1750,0.0960,-0.0940,0,4.279000,0.042000,-0.044000,0
NGTS-15 b,Transit,3.27623000000,0.00001000000,-0.00001000000,0,0.0441000000,0.0046000000,-0.0046000000,0,12.32987877,1.12089807,-1.12089807,0,238.68913366,32.41849751,-27.96889982,0,425.0000,98.0000,-98.0000,0,1146.00,47.00,-47.00,0,5600.00,150.00,-150.00,0,0.954000,0.082000,-0.082000,0,0.995000,0.025000,-0.025000,0,0.1500,0.1000,-0.1000,0,4.400000,0.120000,-0.130000,0
TOI-2969 b,Transit,1.82371460000,0.00000020000,-0.00000020000,0,0.0261000000,0.0002000000,-0.0002000000,0,12.32987877,0.89671846,-0.89671846,0,368.68095212,12.71313628,-12.71313628,0,382.0000,12.0000,-11.0000,0,1186.00,52.00,-52.00,0,4738.00,100.00,-100.00,0,0.700000,0.050000,-0.050000,0,0.710000,0.020000,-0.020000,0,0.0800,0.0500,-0.0500,0,4.560000,0.040000,-0.040000,0
Kepler-730 b,Transit,6.49168280800,,,0,0.0694000000,0.0016000000,-0.0012000000,0,12.32990000,0.52682300,-0.56045000,0,,,,,418.7970,57.2600,-48.6000,0,1219.00,21.00,-22.00,0,5620.00,55.00,-59.00,0,1.411000,0.049000,-0.051000,0,1.047000,0.072000,-0.054000,0,0.2100,0.0140,-0.0140,0,4.162000,0.032000,-0.028000,0
WASP-41 b,Transit,3.05240000000,0.00000100000,-0.00000100000,0,0.0402200000,0.0004400000,-0.0004400000,0,12.32990000,0.56045000,-0.56045000,0,270.15550000,34.96130000,-34.96130000,0,344.1490,,,0,1244.00,10.00,-10.00,0,5545.00,33.00,-33.00,0,0.830000,0.040000,-0.040000,0,0.810000,0.150000,-0.150000,0,0.0600,,,0,4.530000,0.050000,-0.050000,0
WASP-44 b,Transit,2.42380400000,0.00000800000,-0.00000800000,0,0.0345300000,0.0006500000,-0.0006500000,0,12.32990000,0.90792900,-0.85188400,0,276.51210000,20.02329000,-19.70546000,0,533.0000,72.0000,-64.0000,0,1337.00,43.00,-42.00,0,5420.00,100.00,-100.00,0,0.906000,0.053000,-0.050000,0,0.935000,0.054000,-0.052000,0,-0.0030,0.1000,-0.1000,0,4.494000,0.044000,-0.044000,0
TOI-4961 b,Transit,7.47918200000,0.00000820000,-0.00000820000,0,0.0726000000,0.0013000000,-0.0011000000,0,12.34108775,0.45956821,-0.43715025,0,572.09113260,66.74396547,-73.10053361,0,115.0000,16.0000,-14.0000,0,919.00,30.00,-29.00,0,5380.00,180.00,-170.00,0,0.912000,0.032000,-0.030000,0,0.912000,0.051000,-0.040000,0,0.2060,0.0900,-0.0880,0,4.479000,0.034000,-0.034000,0
TOI-1842 b,Transit,9.57391810000,0.00000990000,-0.00000990000,0,0.1000000000,0.0020000000,-0.0020000000,0,12.34850230,0.27917829,-0.29433660,0,89.40000000,7.80000000,-7.80000000,0,354.6390,,,0,1199.55,21.83,-21.83,0,6039.00,93.00,-89.00,0,2.032000,0.037000,-0.040100,0,1.464300,0.029200,-0.036200,0,0.3320,0.0600,-0.0600,0,3.986000,0.018000,-0.021000,0
HATS-15 b,Transit,1.74748753000,0.00000094000,-0.00000094000,0,0.0271200000,0.0002300000,-0.0002300000,0,12.38594500,0.44836000,-0.44836000,0,689.69110000,47.67450000,-47.67450000,0,2201.3363,,,0,1505.00,30.00,-30.00,0,5311.00,77.00,-77.00,0,0.922000,0.027000,-0.027000,0,0.871000,0.023000,-0.023000,0,0.0000,0.0500,-0.0500,0,4.449000,0.022000,-0.022000,0
Qatar-5 b,Transit,2.87923190000,,,0,0.0412700000,0.0006700000,-0.0006700000,0,12.40836300,0.71737600,-0.71737600,0,1373.02560000,57.20940000,-57.20940000,0,669.0000,60.0000,-60.0000,0,1415.00,31.00,-31.00,0,5747.00,49.00,-49.00,0,1.076000,0.051000,-0.051000,0,1.128000,0.056000,-0.056000,0,0.3770,0.0800,-0.0800,0,4.427000,0.035000,-0.035000,0
TOI-5350 b,Transit,7.58136700000,0.00001200000,-0.00001100000,0,0.0796000000,0.0014000000,-0.0015000000,0,12.41955062,0.42594127,-0.32506044,0,2094.48920213,79.45710175,-82.63538582,0,321.8790,,,0,1195.00,21.00,-19.00,0,6220.00,130.00,-120.00,0,1.263000,0.037000,-0.030000,0,1.167000,0.063000,-0.066000,0,0.0440,0.0720,-0.0590,0,4.304000,0.025000,-0.035000,0
TOI-4666 b,Transit,2.90891680000,0.00000070000,-0.00000060000,0,0.0333000000,0.0002000000,-0.0002000000,0,12.44196858,0.44835923,-0.44835923,0,222.47988490,19.06970442,-19.06970442,0,54.0000,3.0000,-3.0000,0,713.00,14.00,-14.00,0,3512.00,36.00,-36.00,0,0.590000,0.020000,-0.020000,0,0.580000,0.010000,-0.010000,0,0.1900,0.1200,-0.1200,0,4.626000,0.008000,-0.004000,0
TOI-4791 b,Transit,4.28088000000,0.00002200000,-0.00002300000,0,0.0555000000,0.0011000000,-0.0012000000,0,12.44196858,0.56044903,-0.56044903,0,734.18362017,101.70509024,-104.88337431,0,783.2000,56.6000,-50.0000,0,1472.00,26.00,-24.00,0,6058.00,99.00,-94.00,0,1.409000,0.039000,-0.038000,0,1.242000,0.072000,-0.077000,0,0.2070,0.0850,-0.0890,0,4.234000,0.032000,-0.033000,0
HAT-P-21 b,Transit,4.12448000000,0.00000700000,-0.00000700000,0,0.0503700000,0.0006700000,-0.0006700000,0,12.44199000,1.79344000,-1.79344000,0,1547.83210000,498.99310000,-498.99310000,0,459.5420,,,0,1367.00,27.00,-27.00,0,5588.00,80.00,-80.00,0,1.210000,0.170000,-0.170000,0,1.240000,0.600000,-0.600000,0,0.0100,,,0,4.330000,0.060000,-0.060000,0
WASP-11 b,Transit,3.72247000000,0.00000700000,-0.00000700000,0,0.0435000000,0.0006000000,-0.0006000000,0,12.44199000,1.12090000,-1.12090000,0,251.08570000,54.03110000,-54.03110000,0,184.9880,,,0,992.00,14.00,-14.00,0,4800.00,100.00,-100.00,0,0.890000,0.080000,-0.080000,0,1.420000,0.430000,-0.430000,0,0.0000,,,0,4.450000,0.200000,-0.200000,0
WASP-186 b,Transit,5.02679900000,0.00001200000,-0.00001400000,0,0.0600000000,0.0012000000,-0.0013000000,0,12.44199000,0.33627000,-0.33627000,0,1341.24260000,57.20940000,-57.20940000,0,853.1355,,,0,1378.40,,,0,6361.00,105.00,-82.00,0,1.470000,0.020000,-0.020000,0,1.220000,0.070000,-0.080000,0,-0.0800,0.1400,-0.1400,0,4.193000,0.028000,-0.029000,0
WASP-49 b,Transit,2.78174000000,0.00000600000,-0.00000600000,0,0.0379000000,0.0010000000,-0.0011000000,0,12.44199000,1.23299000,-1.23299000,0,117.59710000,25.42640000,-25.42640000,0,615.4709,,,0,1400.00,80.00,-80.00,0,5600.00,150.00,-150.00,0,0.970000,0.090000,-0.090000,0,0.920000,0.300000,-0.300000,0,-0.2300,,,0,4.500000,0.100000,-0.100000,0
KELT-1 b,Transit,1.21751400000,0.00001500000,-0.00001500000,0,0.0246600000,0.0001600000,-0.0001600000,0,12.44200000,0.35868700,-0.24659800,0,8654.15000000,158.90800000,-152.55200000,0,5165.9200,,,0,2361.00,,,0,6516.00,49.00,-49.00,0,1.471000,0.045000,-0.035000,0,1.335000,0.063000,-0.063000,0,0.0520,0.0790,-0.0790,0,4.228000,0.014000,-0.021000,0
KOI-217 b,Transit,3.90512000000,0.00005000000,-0.00005000000,0,0.0477000000,0.0007000000,-0.0007000000,0,12.44200000,0.22400000,-0.22400000,0,,,,,272.0330,14.7100,-13.8240,0,1046.00,,,0,5545.00,,,0,0.860000,0.020000,,0,0.950000,0.050000,,0,0.1200,0.0770,-0.0830,0,4.530000,0.012000,-0.011000,0
WASP-65 b,Transit,2.31142430000,0.00000150000,-0.00000150000,0,0.0334000000,0.0016000000,-0.0017000000,0,12.46400000,0.66100000,-0.66100000,0,492.62000000,50.85000000,-50.85000000,0,957.0053,,,0,1480.00,10.00,-10.00,0,5600.00,100.00,-100.00,0,1.010000,0.050000,-0.050000,0,0.930000,0.140000,-0.140000,0,-0.0700,0.0700,-0.0700,0,4.400000,0.020000,-0.020000,0
WASP-147 b,Transit,4.60273000000,0.00002700000,-0.00002700000,0,0.0549000000,0.0012000000,-0.0013000000,0,12.49803500,1.56926000,-1.04243700,0,87.40325000,8.89924000,-8.58141000,0,639.4923,,,0,1404.00,69.00,-43.00,0,5702.00,100.00,-100.00,0,1.429000,0.140000,-0.076000,0,1.044000,0.070000,-0.073000,0,0.0920,0.0690,-0.0710,0,4.210000,0.070000,-0.070000,0
TOI-2169 A b,Transit,8.21482820000,0.00000810000,-0.00000800000,0,0.0896000000,0.0014000000,-0.0015000000,0,12.50922246,0.41473229,-0.40352331,0,329.58805806,24.47278734,-24.15495893,0,577.0000,37.0000,-35.0000,0,1364.00,21.00,-21.00,0,6270.00,130.00,-130.00,0,1.820000,0.047000,-0.046000,0,1.420000,0.069000,-0.070000,0,0.1230,0.0760,-0.0730,0,4.069000,0.030000,-0.030000,0
HATS-47 b,Transit,3.92280380000,0.00000220000,-0.00000220000,0,0.0426900000,0.0003300000,-0.0002500000,0,12.52045300,0.15692600,-0.15692600,0,117.27927000,9.85273000,-6.67443000,0,87.7300,1.9400,-1.9000,0,852.90,4.70,-4.70,0,4512.00,19.00,-19.00,0,0.656400,0.005500,-0.005500,0,0.674000,0.016000,-0.012000,0,-0.1130,0.0350,-0.0350,0,4.633000,0.011000,-0.011000,0
HAT-P-63 b,Transit,3.37772800000,0.00001300000,-0.00001300000,0,0.0429400000,0.0003500000,-0.0003500000,0,12.54284940,0.36989636,-0.36989636,0,195.14664190,7.62788177,-7.62788177,0,387.4000,13.4000,-13.4000,0,1237.00,11.00,-11.00,0,5400.00,55.00,-39.00,0,0.966100,0.011000,-0.008200,0,0.925000,0.023000,-0.023000,0,0.2510,0.0610,-0.0610,0,4.435000,0.015000,-0.015000,0
WASP-6 b,Transit,3.36100260000,0.00000061000,-0.00000630000,0,0.0421700000,0.0007900000,-0.0012000000,0,12.54284940,0.19055267,-0.20176165,0,148.42586607,7.62788177,-7.31005336,0,288.0000,47.0000,-45.0000,0,1167.00,96.00,-96.00,0,5438.00,50.00,-50.00,0,0.790000,0.008000,-0.009000,0,0.854000,0.027000,-0.023000,0,-0.1500,0.0500,-0.0500,0,4.565000,0.022000,-0.016000,0
TOI-2989 b,Transit,3.12283200000,0.00000100000,-0.00000100000,0,0.0384000000,0.0003000000,-0.0003000000,0,12.55405838,0.56044903,-0.56044903,0,953.48522100,63.56568140,-63.56568140,0,124.0000,4.0000,-4.0000,0,1001.00,43.00,-42.00,0,4672.00,170.00,-170.00,0,0.760000,0.030000,-0.030000,0,0.770000,0.020000,-0.020000,0,-0.0400,0.0700,-0.0700,0,4.580000,0.040000,-0.040000,0
HATS-2 b,Transit,1.35413379000,0.00000008000,-0.00000008000,0,0.0231700000,0.0004400000,-0.0004400000,0,12.57647635,0.26901554,-0.26901554,0,435.42491759,50.85254512,-50.85254512,0,950.0563,,,0,1550.00,29.00,-29.00,0,5227.00,95.00,-95.00,0,0.876000,0.020000,-0.020000,0,0.904000,0.052000,-0.052000,0,0.1500,0.0500,-0.0500,0,4.510000,0.012000,-0.012000,0
WASP-42 b,Transit,4.98168190000,0.00000110000,-0.00000110000,0,0.0561000000,0.0012000000,-0.0012000000,0,12.57649800,0.43715100,-0.43715100,0,167.49641000,8.89924000,-8.89924000,0,137.1180,,,0,1021.00,19.00,-19.00,0,5315.00,79.00,-79.00,0,0.892000,0.026000,-0.026000,0,0.951000,0.063000,-0.063000,0,0.2900,0.0500,-0.0500,0,4.515000,0.023000,-0.023000,0
HAT-P-59 b,Transit,4.14197710000,0.00000120000,-0.00000120000,0,0.0506400000,0.0003700000,-0.0003700000,0,12.58768533,0.14571675,-0.14571675,0,489.45574678,21.29450327,-21.29450327,0,441.4000,8.9000,-8.9000,0,1277.80,6.50,-6.50,0,5678.00,16.00,-16.00,0,1.103800,0.007300,-0.007300,0,1.008000,0.022000,-0.022000,0,0.2170,0.0490,-0.0490,0,4.356000,0.013000,-0.013000,0
TOI-3693 b,Transit,9.08851600000,0.00002600000,-0.00002700000,0,0.0813000000,0.0011000000,-0.0012000000,0,12.59889431,0.32506044,-0.25780656,0,324.18497514,76.27881768,-69.92224954,0,68.6000,4.7000,-4.1000,0,801.00,13.00,-12.00,0,5321.00,86.00,-82.00,0,0.791000,0.017000,-0.014000,0,0.867000,0.036000,-0.037000,0,0.0710,0.0790,-0.0760,0,4.581000,0.014000,-0.021000,0
HATS-59 b,Transit,5.41608100000,0.00001600000,-0.00001600000,0,0.0611200000,0.0007600000,-0.0007600000,0,12.62133400,0.86309300,-0.86309300,0,256.17098000,21.93027000,-21.93027000,0,269.0000,39.0000,-39.0000,0,1128.00,40.00,-40.00,0,5670.00,91.00,-91.00,0,1.036000,0.067000,-0.067000,0,1.038000,0.039000,-0.039000,0,0.1800,0.0640,-0.0640,0,4.422000,0.053000,-0.053000,0
WASP-164 b,Transit,1.77712550000,0.00000280000,-0.00000280000,0,0.0281800000,0.0006500000,-0.0007200000,0,12.64375200,0.45956900,-0.48198700,0,676.97790000,38.13960000,-41.31790000,0,1043.2122,,,0,1610.00,58.00,-53.00,0,5806.00,190.00,-200.00,0,0.932000,0.028000,-0.030000,0,0.946000,0.067000,-0.071000,0,-0.0100,0.1900,-0.2000,0,4.456450,0.084122,-0.084122,0
OGLE-TR-182 b,Transit,3.97910000000,0.00001000000,-0.00001000000,0,0.0510000000,0.0010000000,-0.0010000000,0,12.66600000,2.69000000,-0.89700000,0,320.99500000,47.67200000,-47.67200000,0,,,,,1550.00,81.00,-81.00,0,5924.00,64.00,-64.00,0,1.140000,0.230000,-0.060000,0,1.140000,0.050000,-0.050000,0,0.3700,0.0800,-0.0800,0,4.470000,0.180000,-0.180000,0
SWEEPS-11 b,Transit,1.79600000000,,,0,0.0300000000,,,0,12.66600000,2.35400000,-2.35400000,0,3082.82000000,1779.77000000,-1430.17000000,0,,,,,,,,,,,,,1.450000,,,0,1.100000,,,0,,,,,,,,
HATS-50 b,Transit,3.82970150000,0.00000460000,-0.00000460000,0,0.0504600000,0.0006000000,-0.0006000000,0,12.66617000,0.84067500,-0.84067500,0,123.95370000,31.78300000,-31.78300000,0,625.3023,,,0,1275.39,,,0,5990.00,110.00,-110.00,0,1.117000,0.060000,-0.060000,0,1.168000,0.042000,-0.042000,0,,,,,4.411000,0.038000,-0.038000,0
